ID,cue,associations,num_associations,cue_weight,associations_mean_weight,candidates,candidates_connectivity_data,candidates_connectivity_score,solvers_jaccard_mean,solvers_jaccard_std
66,swoop,"[""bird"", ""fly"", ""dive""]",3,69,22.33333333333333,"[""barrier"", ""bird"", ""dive"", ""fly"", ""border""]","[{""alternative_cue"": ""flew"", ""alternative_cue_novel_associations"": [""fly"", ""bird""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""wing"", ""alternative_cue_novel_associations"": [""fly"", ""bird""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""eagle"", ""alternative_cue_novel_associations"": [""fly"", ""bird""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""soar"", ""alternative_cue_novel_associations"": [""fly"", ""bird""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""wings"", ""alternative_cue_novel_associations"": [""fly"", ""bird""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""flutter"", ""alternative_cue_novel_associations"": [""fly"", ""bird""], ""num_alternative_cue_novel_associations"": 2}]",1,0.8333333333333334,0.24
728,communist,"[""red"", ""china""]",2,88,26.5,"[""china"", ""back"", ""niece"", ""flesh"", ""red""]","[{""alternative_cue"": ""communism"", ""alternative_cue_novel_associations"": [""china"", ""red""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
1504,passion,"[""fruit"", ""red"", ""fire""]",3,101,15.666666666666666,"[""fruit"", ""backpack"", ""novel"", ""red"", ""sketch"", ""fire""]","[{""alternative_cue"": ""cherries"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""watermelon"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""strawberry"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cranberries"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""inflamed"", ""alternative_cue_novel_associations"": [""fire"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""berries"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tomato"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fireman"", ""alternative_cue_novel_associations"": [""fire"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cranberry"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""apples"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""currant"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""raspberries"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""strawberries"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""flare"", ""alternative_cue_novel_associations"": [""fire"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cherry"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pomegranate"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""apple"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""berry"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""firetruck"", ""alternative_cue_novel_associations"": [""fire"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""blaze"", ""alternative_cue_novel_associations"": [""fire"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""flame"", ""alternative_cue_novel_associations"": [""fire"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tomatoes"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""firefighter"", ""alternative_cue_novel_associations"": [""fire"", ""red""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""raspberry"", ""alternative_cue_novel_associations"": [""fruit"", ""red""], ""num_alternative_cue_novel_associations"": 2}]",2,0.8333333333333334,0.24
511,damsel,"[""woman"", ""princess""]",2,107,17.5,"[""list"", ""princess"", ""bats"", ""jet"", ""woman""]",[],0,1.0,0.0
1893,tail,"[""cat"", ""animal""]",2,80,21.5,"[""click"", ""door"", ""animal"", ""perspiration"", ""playstation"", ""cat""]","[{""alternative_cue"": ""feral"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""vet"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""claw"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fur"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pet"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cougar"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""furry"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""veterinarian"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""leopard"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mat"", ""alternative_cue_novel_associations"": [""door"", ""cat""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""puma"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""jaguar"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mammal"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""paw"", ""alternative_cue_novel_associations"": [""cat"", ""animal""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
1010,cola,"[""coke"", ""drink"", ""pop"", ""sugar""]",4,131,31.25,"[""sugar"", ""puffy"", ""alphabet"", ""pop"", ""coke"", ""drink""]","[{""alternative_cue"": ""coca-cola"", ""alternative_cue_novel_associations"": [""drink"", ""coke"", ""pop"", ""sugar""], ""num_alternative_cue_novel_associations"": 4}, {""alternative_cue"": ""pepsi"", ""alternative_cue_novel_associations"": [""drink"", ""coke"", ""pop"", ""sugar""], ""num_alternative_cue_novel_associations"": 4}, {""alternative_cue"": ""coca cola"", ""alternative_cue_novel_associations"": [""drink"", ""coke"", ""pop"", ""sugar""], ""num_alternative_cue_novel_associations"": 4}, {""alternative_cue"": ""soft drink"", ""alternative_cue_novel_associations"": [""coke"", ""pop"", ""sugar""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""soda"", ""alternative_cue_novel_associations"": [""coke"", ""pop"", ""drink""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""fizz"", ""alternative_cue_novel_associations"": [""pop"", ""drink""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""rum"", ""alternative_cue_novel_associations"": [""coke"", ""drink""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fizzy"", ""alternative_cue_novel_associations"": [""pop"", ""drink""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beverage"", ""alternative_cue_novel_associations"": [""coke"", ""drink""], ""num_alternative_cue_novel_associations"": 2}]",5,1.0,0.0
395,masculine,"[""male"", ""man"", ""muscle""]",3,98,26.0,"[""man"", ""male"", ""bottle"", ""folded"", ""muscle""]","[{""alternative_cue"": ""strong"", ""alternative_cue_novel_associations"": [""muscle"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""testosterone"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mr"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""guy"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sexist"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""him"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mister"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""he"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""boy"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""prostate"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""his"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bachelor"", ""alternative_cue_novel_associations"": [""male"", ""man""], ""num_alternative_cue_novel_associations"": 2}]",2,0.8333333333333334,0.24
919,mango,"[""fruit"", ""orange""]",2,120,51.0,"[""oasis"", ""planet"", ""orange"", ""nail polish"", ""fruit""]","[{""alternative_cue"": ""pulp"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mandarin"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""clementine"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""apple"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""juice"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""oranges"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""juicy"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tangerine"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""nectarine"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cantaloupe"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""citrus"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""orange juice"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""apricot"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""grapefruit"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""peel"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""juicer"", ""alternative_cue_novel_associations"": [""fruit"", ""orange""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
258,salon,"[""hair"", ""nail"", ""spa""]",3,98,28.33333333333333,"[""hair"", ""scarf"", ""nail"", ""spa"", ""eating""]","[{""alternative_cue"": ""bandana"", ""alternative_cue_novel_associations"": [""scarf"", ""hair""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bandanna"", ""alternative_cue_novel_associations"": [""scarf"", ""hair""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""facial"", ""alternative_cue_novel_associations"": [""spa"", ""hair""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""clipper"", ""alternative_cue_novel_associations"": [""nail"", ""hair""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""clippers"", ""alternative_cue_novel_associations"": [""nail"", ""hair""], ""num_alternative_cue_novel_associations"": 2}]",3,0.8333333333333334,0.24
1872,earwig,"[""bug"", ""insect""]",2,85,32.0,"[""prairie"", ""bug"", ""antarctic"", ""insect"", ""swamp"", ""oregano""]","[{""alternative_cue"": ""exoskeleton"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""ant"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cricket"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mosquito"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""horsefly"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beetle"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""termite"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""critter"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cockroach"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""ladybug"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""centipede"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""crawly"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""roach"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""moth"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""dragonfly"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mite"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pest"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""ladybird"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""firefly"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tick"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""antenna"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""grasshopper"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fly"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""caterpillar"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""flea"", ""alternative_cue_novel_associations"": [""bug"", ""insect""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
