candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
"[""hill"", ""back"", ""road"", ""tab"", ""gang"", ""camel""]",back,"[""back"", ""camel""]",0,2,2055,6,1,0,swow,1600
"[""hill"", ""back"", ""road"", ""tab"", ""gang"", ""camel""]",humps,"[""back"", ""camel""]",67,2,2056,6,1,0,swow,1601
"[""hill"", ""back"", ""road"", ""tab"", ""gang"", ""camel""]",horizons,"[""hill"", ""back""]",0,2,2057,6,1,0,swow,1602
"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",physiology,"[""vein"", ""eye""]",0,2,2058,6,1,0,swow,1603
"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",unwanted,"[""poo"", ""trash""]",67,2,2059,6,1,0,swow,1604
"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",waste,"[""poo"", ""trash""]",0,2,2060,6,1,0,swow,1605
"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",disgust,"[""poo"", ""trash""]",0,2,2062,6,1,0,swow,1606
"[""cantaloupe"", ""laptop"", ""car"", ""computer"", ""rainforest"", ""engine""]",internet,"[""laptop"", ""computer""]",0,2,2066,6,1,0,swow,1607
"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",oath,"[""church"", ""bible""]",0,2,2070,6,1,0,swow,1608
"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",holy,"[""church"", ""bible""]",0,2,2072,6,1,0,swow,1609
"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",church,"[""church"", ""bible""]",0,2,2073,6,1,0,swow,1610
"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",event,"[""church"", ""gown"", ""mane""]",50,3,2074,6,0.83,0.24,swow,1611
"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",sacred,"[""church"", ""bible""]",0,2,2075,6,1,0,swow,1612
"[""book"", ""green"", ""money"", ""lectern"", ""acrobat""]",green,"[""green"", ""money""]",67,2,2078,5,1,0,swow,1613
"[""mars"", ""steer"", ""map"", ""radish"", ""ship"", ""compass""]",exports,"[""map"", ""ship""]",67,2,2084,6,1,0,swow,1614
"[""mars"", ""steer"", ""map"", ""radish"", ""ship"", ""compass""]",imports,"[""map"", ""ship""]",67,2,2085,6,1,0,swow,1615
"[""mars"", ""steer"", ""map"", ""radish"", ""ship"", ""compass""]",traverse,"[""map"", ""ship"", ""compass""]",80,3,2086,6,1,0,swow,1616
"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",change,"[""money"", ""cent""]",67,2,2088,6,1,0,swow,1617
"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",receipt,"[""money"", ""cent""]",67,2,2089,6,1,0,swow,1618
"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",wealth,"[""money"", ""cent""]",0,2,2090,6,1,0,swow,1619
"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",green,"[""cabbage"", ""money""]",67,2,2091,6,1,0,swow,1620
"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",debt,"[""money"", ""cent""]",67,2,2093,6,1,0,swow,1621
"[""music"", ""brass"", ""shoe"", ""instrument"", ""badger""]",leather,"[""shoe"", ""badger""]",100,2,2098,5,1,0,swow,1622
"[""reed"", ""people"", ""talk"", ""knoll"", ""cream"", ""astronaut""]",meet,"[""people"", ""talk"", ""knoll""]",50,3,2100,6,1,0,swow,1623
"[""reed"", ""people"", ""talk"", ""knoll"", ""cream"", ""astronaut""]",empty,"[""knoll"", ""astronaut""]",0,2,2102,6,1,0,swow,1624
"[""reed"", ""people"", ""talk"", ""knoll"", ""cream"", ""astronaut""]",human,"[""people"", ""astronaut""]",67,2,2103,6,1,0,swow,1625
"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",country,"[""player"", ""flag""]",67,2,2107,5,1,0,swow,1626
"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",compete,"[""gladiator"", ""player""]",67,2,2109,5,1,0,swow,1627
"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",victorious,"[""gladiator"", ""player""]",0,2,2110,5,1,0,swow,1628
"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",grinning,"[""player"", ""computer""]",67,2,2111,5,1,0,swow,1629
"[""butter"", ""barbecue"", ""food"", ""wheat"", ""blackberry"", ""sandwich""]",full,"[""barbecue"", ""food"", ""sandwich""]",50,3,2115,6,0.83,0.24,swow,1630
"[""butter"", ""barbecue"", ""food"", ""wheat"", ""blackberry"", ""sandwich""]",gluten,"[""wheat"", ""sandwich""]",67,2,2117,6,1,0,swow,1631
"[""wire"", ""metal"", ""swim"", ""crying"", ""police"", ""penny""]",tools,"[""wire"", ""metal""]",0,2,2118,6,1,0,swow,1632
"[""wire"", ""metal"", ""swim"", ""crying"", ""police"", ""penny""]",conductive,"[""wire"", ""metal"", ""penny""]",0,3,2120,6,0.83,0.24,swow,1633
"[""wire"", ""metal"", ""swim"", ""crying"", ""police"", ""penny""]",blue,"[""swim"", ""crying"", ""police""]",50,3,2122,6,1,0,swow,1634
"[""wire"", ""metal"", ""swim"", ""crying"", ""police"", ""penny""]",metallic,"[""metal"", ""penny""]",67,2,2123,6,1,0,swow,1635
"[""dollar"", ""coin"", ""kiwi"", ""submarine"", ""money""]",chin,"[""dollar"", ""coin""]",67,2,2125,5,1,0,swow,1636
"[""dollar"", ""coin"", ""kiwi"", ""submarine"", ""money""]",loot,"[""dollar"", ""coin"", ""money""]",50,3,2126,5,1,0,swow,1637
"[""dollar"", ""coin"", ""kiwi"", ""submarine"", ""money""]",fiat,"[""dollar"", ""coin"", ""money""]",0,3,2128,5,1,0,swow,1638
"[""skate"", ""ketchup"", ""dungeon"", ""salt"", ""eggnog""]",condiment,"[""ketchup"", ""salt""]",67,2,2130,5,1,0,swow,1639
"[""skate"", ""ketchup"", ""dungeon"", ""salt"", ""eggnog""]",taste,"[""ketchup"", ""salt"", ""eggnog""]",50,3,2134,5,1,0,swow,1640
"[""skate"", ""ketchup"", ""dungeon"", ""salt"", ""eggnog""]",crave,"[""ketchup"", ""salt"", ""eggnog""]",50,3,2135,5,1,0,swow,1641
"[""tablet"", ""globe"", ""brown"", ""dictionary"", ""face"", ""book""]",learning,"[""globe"", ""dictionary"", ""book""]",50,3,2136,6,0.83,0.24,swow,1642
"[""pan"", ""gym"", ""running"", ""balloon"", ""snowman""]",outfit,"[""running"", ""snowman""]",67,2,2143,5,1,0,swow,1643
"[""pan"", ""gym"", ""running"", ""balloon"", ""snowman""]",exercise,"[""gym"", ""running""]",67,2,2144,5,1,0,swow,1644
"[""pan"", ""gym"", ""running"", ""balloon"", ""snowman""]",toned,"[""gym"", ""running""]",67,2,2145,5,1,0,swow,1645
"[""pan"", ""gym"", ""running"", ""balloon"", ""snowman""]",train,"[""gym"", ""running""]",67,2,2146,5,1,0,swow,1646
"[""pan"", ""gym"", ""running"", ""balloon"", ""snowman""]",hold,"[""pan"", ""balloon""]",0,2,2147,5,1,0,swow,1647
"[""water"", ""pig"", ""eucalyptus"", ""hanging"", ""horse""]",legs,"[""pig"", ""hanging"", ""horse""]",50,3,2148,5,1,0,swow,1648
"[""water"", ""pig"", ""eucalyptus"", ""hanging"", ""horse""]",looking,"[""pig"", ""hanging"", ""horse""]",50,3,2149,5,1,0,swow,1649
"[""water"", ""pig"", ""eucalyptus"", ""hanging"", ""horse""]",coat,"[""pig"", ""horse""]",67,2,2150,5,1,0,swow,1650
"[""water"", ""pig"", ""eucalyptus"", ""hanging"", ""horse""]",Domesticated,"[""pig"", ""horse""]",67,2,2153,5,1,0,swow,1651
"[""bench"", ""jail"", ""farm"", ""child"", ""millipede"", ""police""]",arrest,"[""jail"", ""police""]",67,2,2154,6,1,0,swow,1652
"[""bench"", ""jail"", ""farm"", ""child"", ""millipede"", ""police""]",detention,"[""jail"", ""police""]",0,2,2157,6,1,0,swow,1653
"[""bench"", ""jail"", ""farm"", ""child"", ""millipede"", ""police""]",crime,"[""jail"", ""police""]",67,2,2158,6,1,0,swow,1654
"[""bench"", ""jail"", ""farm"", ""child"", ""millipede"", ""police""]",convict,"[""jail"", ""police""]",67,2,2159,6,1,0,swow,1655
"[""steakhouse"", ""green"", ""target"", ""lizard"", ""scales"", ""ninja""]",nom,"[""steakhouse"", ""scales""]",100,2,2162,6,1,0,swow,1656
"[""steakhouse"", ""green"", ""target"", ""lizard"", ""scales"", ""ninja""]",circular,"[""target"", ""scales""]",67,2,2165,6,1,0,swow,1657
"[""house"", ""hyena"", ""arcade"", ""paint"", ""licorice""]",dirt,"[""house"", ""hyena""]",67,2,2166,5,1,0,swow,1658
"[""house"", ""hyena"", ""arcade"", ""paint"", ""licorice""]",outdoors,"[""house"", ""hyena""]",0,2,2167,5,1,0,swow,1659
"[""note"", ""icy"", ""drop"", ""paper"", ""pad""]",reminder,"[""note"", ""paper""]",67,2,2174,5,1,0,swow,1660
"[""note"", ""icy"", ""drop"", ""paper"", ""pad""]",leak,"[""drop"", ""pad""]",100,2,2176,5,1,0,swow,1661
"[""square"", ""circle"", ""book"", ""city"", ""triangle""]",geometric,"[""square"", ""circle"", ""triangle""]",0,3,2178,5,1,0,swow,1662
"[""square"", ""circle"", ""book"", ""city"", ""triangle""]",angle,"[""book"", ""triangle""]",67,2,2180,5,1,0,swow,1663
"[""square"", ""circle"", ""book"", ""city"", ""triangle""]",education,"[""book"", ""triangle""]",0,2,2183,5,1,0,swow,1664
"[""leftovers"", ""daddy"", ""scream"", ""baby"", ""mother"", ""parent""]",horror,"[""scream"", ""mother""]",0,2,2184,6,1,0,swow,1665
"[""leftovers"", ""daddy"", ""scream"", ""baby"", ""mother"", ""parent""]",innocent,"[""baby"", ""parent""]",67,2,2185,6,1,0,swow,1666
"[""leftovers"", ""daddy"", ""scream"", ""baby"", ""mother"", ""parent""]",movie,"[""scream"", ""mother""]",67,2,2186,6,1,0,swow,1667
"[""leftovers"", ""daddy"", ""scream"", ""baby"", ""mother"", ""parent""]",gory,"[""scream"", ""mother""]",0,2,2187,6,1,0,swow,1668
"[""leftovers"", ""daddy"", ""scream"", ""baby"", ""mother"", ""parent""]",nanny,"[""baby"", ""parent""]",0,2,2189,6,1,0,swow,1669
"[""kid"", ""cola"", ""witness"", ""pop"", ""drink"", ""coke""]",hero,"[""kid"", ""witness"", ""pop""]",0,3,2190,6,1,0,swow,1670
"[""kid"", ""cola"", ""witness"", ""pop"", ""drink"", ""coke""]",raiment,"[""kid"", ""witness"", ""pop""]",80,3,2191,6,1,0,swow,1671
"[""kid"", ""cola"", ""witness"", ""pop"", ""drink"", ""coke""]",adopt,"[""kid"", ""witness""]",100,2,2192,6,1,0,swow,1672
"[""kid"", ""cola"", ""witness"", ""pop"", ""drink"", ""coke""]",divorce,"[""kid"", ""witness""]",67,2,2193,6,1,0,swow,1673
"[""kid"", ""cola"", ""witness"", ""pop"", ""drink"", ""coke""]",cocaine,"[""cola"", ""coke""]",0,2,2194,6,1,0,swow,1674
"[""kid"", ""cola"", ""witness"", ""pop"", ""drink"", ""coke""]",drink,"[""cola"", ""drink"", ""coke""]",0,3,2195,6,1,0,swow,1675
"[""sea"", ""gold"", ""water"", ""boat"", ""asphalt"", ""ship""]",sail,"[""boat"", ""ship""]",0,2,2199,6,1,0,swow,1676
"[""green"", ""lemon"", ""melon"", ""pond"", ""fruit""]",zest,"[""lemon"", ""fruit""]",67,2,2202,5,1,0,swow,1677
"[""green"", ""lemon"", ""melon"", ""pond"", ""fruit""]",curd,"[""lemon"", ""fruit""]",67,2,2203,5,1,0,swow,1678
"[""green"", ""lemon"", ""melon"", ""pond"", ""fruit""]",inedible,"[""green"", ""pond""]",100,2,2204,5,1,0,swow,1679
"[""green"", ""lemon"", ""melon"", ""pond"", ""fruit""]",juice,"[""lemon"", ""fruit""]",0,2,2205,5,1,0,swow,1680
"[""green"", ""lemon"", ""melon"", ""pond"", ""fruit""]",orchard,"[""lemon"", ""melon"", ""fruit""]",50,3,2206,5,0.83,0.24,swow,1681
"[""green"", ""lemon"", ""melon"", ""pond"", ""fruit""]",grove,"[""lemon"", ""melon"", ""fruit""]",80,3,2207,5,1,0,swow,1682
"[""jack"", ""sponge"", ""water"", ""girl"", ""nun"", ""hill""]",scary,"[""jack"", ""nun""]",0,2,2208,6,1,0,swow,1683
"[""jack"", ""sponge"", ""water"", ""girl"", ""nun"", ""hill""]",bath,"[""sponge"", ""water""]",67,2,2209,6,1,0,swow,1684
"[""jack"", ""sponge"", ""water"", ""girl"", ""nun"", ""hill""]",ghastly,"[""jack"", ""nun""]",0,2,2210,6,1,0,swow,1685
"[""jack"", ""sponge"", ""water"", ""girl"", ""nun"", ""hill""]",absorb,"[""sponge"", ""water""]",67,2,2211,6,1,0,swow,1686
"[""jack"", ""sponge"", ""water"", ""girl"", ""nun"", ""hill""]",scrub,"[""sponge"", ""water""]",100,2,2212,6,1,0,swow,1687
"[""jack"", ""sponge"", ""water"", ""girl"", ""nun"", ""hill""]",dishes,"[""sponge"", ""water""]",0,2,2213,6,1,0,swow,1688
"[""mermaid"", ""fruit"", ""sauce"", ""port"", ""sea"", ""red""]",acidic,"[""fruit"", ""sauce""]",67,2,2217,6,1,0,swow,1689
"[""mermaid"", ""fruit"", ""sauce"", ""port"", ""sea"", ""red""]",scents,"[""fruit"", ""sauce"", ""sea""]",50,3,2219,6,0.83,0.24,swow,1690
"[""rope"", ""boat"", ""rhino"", ""tie"", ""flame""]",elements,"[""boat"", ""flame""]",67,2,2220,5,1,0,swow,1691
"[""rope"", ""boat"", ""rhino"", ""tie"", ""flame""]",choke,"[""rope"", ""tie""]",0,2,2222,5,1,0,swow,1692
"[""rope"", ""boat"", ""rhino"", ""tie"", ""flame""]",clothes,"[""boat"", ""tie""]",67,2,2225,5,1,0,swow,1693
"[""food"", ""ballet"", ""cabin"", ""taste"", ""suit"", ""heart""]",anatomical,"[""ballet"", ""taste"", ""suit"", ""heart""]",0,4,2226,6,1,0,swow,1694
"[""food"", ""ballet"", ""cabin"", ""taste"", ""suit"", ""heart""]",professional,"[""ballet"", ""suit""]",0,2,2228,6,1,0,swow,1695
"[""food"", ""ballet"", ""cabin"", ""taste"", ""suit"", ""heart""]",internal,"[""taste"", ""heart""]",0,2,2229,6,1,0,swow,1696
"[""food"", ""ballet"", ""cabin"", ""taste"", ""suit"", ""heart""]",clothes,"[""ballet"", ""suit""]",67,2,2231,6,1,0,swow,1697
"[""brush"", ""water"", ""tap"", ""faucet"", ""wet"", ""nail""]",hair,"[""brush"", ""wet""]",0,2,2232,6,1,0,swow,1698
"[""brush"", ""water"", ""tap"", ""faucet"", ""wet"", ""nail""]",bathroom,"[""tap"", ""faucet"", ""wet""]",50,3,2233,6,0.83,0.24,swow,1699
"[""brush"", ""water"", ""tap"", ""faucet"", ""wet"", ""nail""]",tap,"[""tap"", ""faucet""]",0,2,2236,6,1,0,swow,1700
"[""brush"", ""water"", ""tap"", ""faucet"", ""wet"", ""nail""]",off,"[""tap"", ""faucet""]",100,2,2237,6,1,0,swow,1701
"[""water"", ""fat"", ""spoon"", ""animal"", ""climb""]",climb,"[""animal"", ""climb""]",0,2,2238,5,1,0,swow,1702
"[""water"", ""fat"", ""spoon"", ""animal"", ""climb""]",before,"[""fat"", ""animal""]",67,2,2240,5,1,0,swow,1703
"[""water"", ""fat"", ""spoon"", ""animal"", ""climb""]",clothes,"[""fat"", ""climb""]",67,2,2243,5,1,0,swow,1704
"[""box"", ""square"", ""novel"", ""mascara"", ""flat"", ""flip flops""]",square,"[""box"", ""square""]",0,2,2244,6,1,0,swow,1705
"[""box"", ""square"", ""novel"", ""mascara"", ""flat"", ""flip flops""]",cute,"[""mascara"", ""flip flops""]",100,2,2245,6,1,0,swow,1706
"[""box"", ""square"", ""novel"", ""mascara"", ""flat"", ""flip flops""]",amazon,"[""box"", ""novel""]",67,2,2249,6,1,0,swow,1707
"[""tree"", ""pie"", ""comma"", ""fruit"", ""pottery"", ""red""]",fruit,"[""pie"", ""fruit""]",67,2,2250,6,1,0,swow,1708
"[""tree"", ""pie"", ""comma"", ""fruit"", ""pottery"", ""red""]",plant,"[""tree"", ""pie"", ""fruit""]",50,3,2251,6,1,0,swow,1709
"[""tree"", ""pie"", ""comma"", ""fruit"", ""pottery"", ""red""]",red,"[""pie"", ""comma"", ""red""]",50,3,2252,6,0.83,0.24,swow,1710
"[""tree"", ""pie"", ""comma"", ""fruit"", ""pottery"", ""red""]",tart,"[""pie"", ""fruit""]",0,2,2255,6,1,0,swow,1711
"[""writer"", ""stage"", ""theater"", ""liner"", ""coop""]",writing,"[""writer"", ""liner""]",0,2,2256,5,1,0,swow,1712
"[""writer"", ""stage"", ""theater"", ""liner"", ""coop""]",auditorium,"[""stage"", ""theater""]",0,2,2257,5,1,0,swow,1713
"[""writer"", ""stage"", ""theater"", ""liner"", ""coop""]",scrawl,"[""writer"", ""liner""]",0,2,2258,5,1,0,swow,1714
"[""writer"", ""stage"", ""theater"", ""liner"", ""coop""]",capacity,"[""stage"", ""theater""]",100,2,2259,5,1,0,swow,1715
"[""writer"", ""stage"", ""theater"", ""liner"", ""coop""]",pointillism,"[""writer"", ""liner""]",0,2,2261,5,1,0,swow,1716
"[""ice cream"", ""chocolate"", ""surfer"", ""cider"", ""eat"", ""guy""]",fruit,"[""ice cream"", ""cider"", ""eat""]",50,3,2262,6,0.83,0.24,swow,1717
"[""ice cream"", ""chocolate"", ""surfer"", ""cider"", ""eat"", ""guy""]",hairy,"[""surfer"", ""eat"", ""guy""]",0,3,2263,6,1,0,swow,1718
"[""ice cream"", ""chocolate"", ""surfer"", ""cider"", ""eat"", ""guy""]",bitter,"[""chocolate"", ""cider""]",67,2,2264,6,1,0,swow,1719
"[""ice cream"", ""chocolate"", ""surfer"", ""cider"", ""eat"", ""guy""]",wonka,"[""ice cream"", ""chocolate""]",67,2,2267,6,1,0,swow,1720
"[""sign"", ""medicine"", ""bacteria"", ""reptile"", ""penicillin""]",Treatment,"[""medicine"", ""penicillin""]",0,2,2268,5,1,0,swow,1721
"[""sign"", ""medicine"", ""bacteria"", ""reptile"", ""penicillin""]",placebo,"[""medicine"", ""penicillin""]",0,2,2270,5,1,0,swow,1722
"[""sign"", ""medicine"", ""bacteria"", ""reptile"", ""penicillin""]",pharma,"[""medicine"", ""penicillin""]",0,2,2272,5,1,0,swow,1723
"[""ostrich"", ""cloud"", ""rain"", ""desk"", ""thunder""]",ionosphere,"[""cloud"", ""thunder""]",0,2,2275,5,1,0,swow,1724
"[""ostrich"", ""cloud"", ""rain"", ""desk"", ""thunder""]",katrina,"[""rain"", ""thunder""]",67,2,2276,5,1,0,swow,1725
"[""ostrich"", ""cloud"", ""rain"", ""desk"", ""thunder""]",fluffy,"[""ostrich"", ""cloud""]",0,2,2277,5,1,0,swow,1726
"[""ostrich"", ""cloud"", ""rain"", ""desk"", ""thunder""]",fluffy,"[""ostrich"", ""cloud""]",0,2,2278,5,1,0,swow,1727
"[""ostrich"", ""cloud"", ""rain"", ""desk"", ""thunder""]",storm,"[""rain"", ""thunder""]",0,2,2279,5,1,0,swow,1728
"[""movie"", ""crew"", ""roller coaster"", ""pond"", ""dollar"", ""sticks""]",seatbelt,"[""crew"", ""roller coaster""]",67,2,2282,6,1,0,swow,1729
"[""movie"", ""crew"", ""roller coaster"", ""pond"", ""dollar"", ""sticks""]",speed,"[""crew"", ""roller coaster""]",67,2,2285,6,1,0,swow,1730
"[""carry"", ""wolf"", ""whisper"", ""bag"", ""farmer""]",vocalize,"[""wolf"", ""whisper""]",0,2,2286,5,1,0,swow,1731
"[""carry"", ""wolf"", ""whisper"", ""bag"", ""farmer""]",exertion,"[""carry"", ""farmer""]",67,2,2287,5,1,0,swow,1732
"[""carry"", ""wolf"", ""whisper"", ""bag"", ""farmer""]",powerful,"[""carry"", ""wolf""]",67,2,2288,5,1,0,swow,1733
"[""carry"", ""wolf"", ""whisper"", ""bag"", ""farmer""]",arthritis,"[""carry"", ""farmer""]",100,2,2291,5,1,0,swow,1734
"[""spike"", ""paint"", ""ornament"", ""cabbage"", ""varnish"", ""wood""]",cabinet,"[""varnish"", ""wood""]",67,2,2298,6,1,0,swow,1735
"[""spike"", ""paint"", ""ornament"", ""cabbage"", ""varnish"", ""wood""]",yellow,"[""spike"", ""paint""]",100,2,2300,6,1,0,swow,1736
"[""spike"", ""paint"", ""ornament"", ""cabbage"", ""varnish"", ""wood""]",cylinder,"[""paint"", ""varnish""]",67,2,2301,6,1,0,swow,1737
"[""spike"", ""paint"", ""ornament"", ""cabbage"", ""varnish"", ""wood""]",contract,"[""paint"", ""ornament"", ""varnish"", ""wood""]",67,4,2302,6,0.87,0.19,swow,1738
"[""gold"", ""lottery"", ""bag"", ""telescope"", ""money""]",win,"[""lottery"", ""money""]",67,2,2304,5,1,0,swow,1739
"[""gold"", ""lottery"", ""bag"", ""telescope"", ""money""]",valuable,"[""gold"", ""lottery"", ""money""]",80,3,2306,5,0.83,0.24,swow,1740
"[""gold"", ""lottery"", ""bag"", ""telescope"", ""money""]",Currency,"[""gold"", ""money""]",0,2,2308,5,1,0,swow,1741
"[""gold"", ""lottery"", ""bag"", ""telescope"", ""money""]",Flat,"[""lottery"", ""money""]",100,2,2309,5,1,0,swow,1742
"[""butter"", ""torn"", ""japan"", ""yellow"", ""oil""]",daisy,"[""butter"", ""japan"", ""yellow""]",80,3,2310,5,0.83,0.24,swow,1743
"[""butter"", ""torn"", ""japan"", ""yellow"", ""oil""]",golden,"[""butter"", ""yellow"", ""oil""]",50,3,2313,5,0.83,0.24,swow,1744
"[""butter"", ""torn"", ""japan"", ""yellow"", ""oil""]",earthquake,"[""torn"", ""japan""]",67,2,2315,5,1,0,swow,1745
"[""river"", ""water"", ""brandy"", ""brook"", ""basket"", ""switch""]",Container,"[""water"", ""brandy"", ""basket""]",0,3,2317,6,0.83,0.24,swow,1746
"[""river"", ""water"", ""brandy"", ""brook"", ""basket"", ""switch""]",rinse,"[""river"", ""water""]",67,2,2319,6,1,0,swow,1747
"[""river"", ""water"", ""brandy"", ""brook"", ""basket"", ""switch""]",clear,"[""river"", ""water"", ""brandy""]",50,3,2321,6,1,0,swow,1748
"[""bed"", ""dark"", ""arachnid"", ""eight"", ""cat""]",danger,"[""dark"", ""arachnid""]",0,2,2324,5,1,0,swow,1749
"[""bed"", ""dark"", ""arachnid"", ""eight"", ""cat""]",number,"[""dark"", ""eight""]",0,2,2325,5,1,0,swow,1750
"[""bed"", ""dark"", ""arachnid"", ""eight"", ""cat""]",observe,"[""arachnid"", ""cat""]",67,2,2327,5,1,0,swow,1751
"[""sun"", ""hot"", ""mansion"", ""beach"", ""ash""]",vacation,"[""mansion"", ""beach""]",67,2,2328,5,1,0,swow,1752
"[""sun"", ""hot"", ""mansion"", ""beach"", ""ash""]",affluent,"[""mansion"", ""beach""]",67,2,2329,5,1,0,swow,1753
"[""sun"", ""hot"", ""mansion"", ""beach"", ""ash""]",dive,"[""mansion"", ""beach""]",100,2,2332,5,1,0,swow,1754
"[""steps"", ""mail"", ""box"", ""sibling"", ""post"", ""brown""]",closed,"[""mail"", ""post""]",67,2,2335,6,1,0,swow,1755
"[""steps"", ""mail"", ""box"", ""sibling"", ""post"", ""brown""]",postage,"[""mail"", ""box""]",0,2,2337,6,1,0,swow,1756
"[""steps"", ""mail"", ""box"", ""sibling"", ""post"", ""brown""]",cardboard,"[""box"", ""post"", ""brown""]",0,3,2338,6,0.83,0.24,swow,1757
"[""steps"", ""mail"", ""box"", ""sibling"", ""post"", ""brown""]",brown,"[""box"", ""brown""]",0,2,2339,6,1,0,swow,1758
"[""tea"", ""herb"", ""caffeine"", ""shuttle"", ""drink""]",boost,"[""tea"", ""caffeine"", ""shuttle""]",50,3,2340,5,1,0,swow,1759
"[""tea"", ""herb"", ""caffeine"", ""shuttle"", ""drink""]",full,"[""tea"", ""drink""]",100,2,2345,5,1,0,swow,1760
"[""heroin"", ""hair"", ""face"", ""paper"", ""honk""]",pretty,"[""hair"", ""face""]",0,2,2346,5,1,0,swow,1761
"[""heroin"", ""hair"", ""face"", ""paper"", ""honk""]",communicate,"[""paper"", ""honk""]",0,2,2347,5,1,0,swow,1762
"[""heroin"", ""hair"", ""face"", ""paper"", ""honk""]",lips,"[""face"", ""honk""]",67,2,2348,5,1,0,swow,1763
"[""heroin"", ""hair"", ""face"", ""paper"", ""honk""]",mystique,"[""hair"", ""face""]",67,2,2350,5,1,0,swow,1764
"[""red"", ""bake"", ""chicken"", ""bird"", ""food"", ""country""]",bird,"[""chicken"", ""bird""]",0,2,2353,6,1,0,swow,1765
